day,code,block,return_pct
2025-08-07,300800,环保设备,1.58
2025-08-07,300922,地面兵装,-1.68
2025-08-07,301133,车身附件及饰件,1.36
2025-08-07,603168,化学制剂,0.86
2025-08-07,603811,化学制剂,6.23
2025-08-08,000919,化学制剂,0.0
2025-08-08,002048,车身附件及饰件,0.82
2025-08-08,002662,车身附件及饰件,0.55
2025-08-08,300134,通信网络设备及器件,0.78
2025-08-08,300538,改性塑料,3.76
2025-08-08,300570,通信网络设备及器件,3.82
2025-08-08,300786,环保设备,-0.37
2025-08-08,300978,车身附件及饰件,1.54
2025-08-08,301314,通信网络设备及器件,2.96
2025-08-08,301529,车身附件及饰件,-1.25
2025-08-08,600143,改性塑料,9.12
2025-08-08,688309,环保设备,3.84
2025-08-11,002020,化学制剂,2.22
2025-08-11,300706,半导体材料,5.98
2025-08-11,600626,车身附件及饰件,-2.88
2025-08-11,603367,化学制剂,-0.71
2025-08-11,603811,化学制剂,-3.09
2025-08-11,605068,车身附件及饰件,-3.37
2025-08-11,688146,半导体材料,15.08
2025-08-12,001336,环保设备,-1.59
2025-08-12,002262,化学制剂,0.34
2025-08-12,002768,改性塑料,4.93
2025-08-12,002886,改性塑料,0.58
2025-08-12,002923,化学制剂,-3.56
2025-08-12,300233,化学制剂,-1.59
2025-08-12,300478,改性塑料,-0.06
2025-08-12,300538,改性塑料,0.11
2025-08-12,300978,车身附件及饰件,0.93
2025-08-12,301131,改性塑料,-0.19
2025-08-12,600184,地面兵装,2.82
2025-08-12,601089,化学制剂,3.63
2025-08-12,603367,化学制剂,-4.93
2025-08-12,603811,化学制剂,-0.89
2025-08-12,688219,改性塑料,2.82
2025-08-12,688671,环保设备,-0.45
2025-08-13,300194,化学制剂,-4.73
2025-08-13,300800,环保设备,-4.6
2025-08-13,300995,改性塑料,-6.05
2025-08-13,301081,环保设备,-2.28
2025-08-13,603126,环保设备,3.19
2025-08-13,688530,半导体材料,-4.22
2025-08-13,688535,半导体材料,-2.43
2025-08-14,000519,地面兵装,1.36
2025-08-14,001400,其他专用设备,11.49
2025-08-14,002324,改性塑料,4.43
2025-08-14,002768,改性塑料,11.2
2025-08-14,300499,其他专用设备,11.8
2025-08-14,300538,改性塑料,4.93
2025-08-14,300756,其他专用设备,3.43
2025-08-14,300902,其他专用设备,10.91
2025-08-14,603324,环保设备,2.44
2025-08-14,688092,其他专用设备,1.11
2025-08-14,688219,改性塑料,15.5
2025-08-14,688383,其他专用设备,1.72
2025-08-14,688432,半导体材料,2.17
2025-08-14,688584,半导体材料,13.08
2025-08-15,000576,地面兵装,0.71
2025-08-15,300472,其他专用设备,0.51
2025-08-15,600967,地面兵装,7.51
2025-08-15,603126,环保设备,-1.78
2025-08-15,603159,其他专用设备,1.96
2025-08-18,301338,其他专用设备,-1.31
2025-08-18,688219,改性塑料,-2.02
2025-08-18,688401,半导体材料,-2.24
2025-08-18,688648,其他专用设备,2.75
2025-08-19,002768,改性塑料,4.32
2025-08-19,002886,改性塑料,0.99
2025-08-19,300666,半导体材料,6.17
2025-08-19,300756,其他专用设备,-0.34
2025-08-19,301310,汽车电子电气系统,-6.43
2025-08-19,600499,其他专用设备,0.86
2025-08-19,605358,半导体材料,1.95
2025-08-19,688126,半导体材料,1.55
2025-08-19,688211,其他专用设备,1.1
2025-08-19,688219,改性塑料,1.38
2025-08-19,688234,半导体材料,-0.57
2025-08-19,688383,其他专用设备,11.19
2025-08-19,688400,其他专用设备,2.06
2025-08-19,688432,半导体材料,1.63
2025-08-19,688535,半导体材料,7.1
2025-08-19,688661,半导体材料,1.15
2025-08-19,688667,汽车电子电气系统,1.67
2025-08-19,688721,半导体材料,0.04
2025-08-20,001400,其他专用设备,-3.37
2025-08-20,002432,体外诊断,0.46
2025-08-20,300499,其他专用设备,-1.44
2025-08-20,300685,体外诊断,0.66
2025-08-20,301003,改性塑料,-0.93
2025-08-20,301357,地面兵装,-0.9
2025-08-20,688648,其他专用设备,-8.53
2025-08-21,002006,其他专用设备,1.2
2025-08-21,002119,半导体材料,4.0
2025-08-21,300642,体外诊断,8.2
2025-08-21,300666,半导体材料,1.85
2025-08-21,300902,其他专用设备,0.2
2025-08-21,301013,其他专用设备,-1.16
2025-08-21,600520,其他专用设备,2.91
2025-08-21,600645,体外诊断,-0.63
2025-08-21,603159,其他专用设备,0.78
2025-08-21,605358,半导体材料,3.52
2025-08-21,688022,其他专用设备,-0.06
2025-08-21,688328,其他专用设备,0.36
2025-08-21,688383,其他专用设备,0.41
2025-08-21,688535,半导体材料,5.22
2025-08-21,688584,半导体材料,-0.22
2025-08-22,002768,改性塑料,-1.5
2025-08-22,300942,体外诊断,0.77
2025-08-22,301538,改性塑料,0.06
2025-08-25,002119,半导体材料,-0.39
2025-08-25,301369,半导体设备,1.54
2025-08-25,301611,半导体材料,-0.6
2025-08-25,301629,半导体设备,-0.86
2025-08-25,603387,体外诊断,0.34
2025-08-25,603690,半导体设备,-0.37
2025-08-25,688138,半导体材料,-1.87
2025-08-25,688361,半导体设备,0.18
2025-08-25,688535,半导体材料,-4.84
2025-08-25,688605,半导体设备,-1.3
2025-08-25,688652,半导体设备,-4.19
2025-08-25,688720,半导体材料,-1.76
2025-08-26,001395,其他专用设备,-2.33
2025-08-26,002119,半导体材料,-3.22
2025-08-26,002409,半导体材料,-1.8
2025-08-26,300004,其他专用设备,-2.01
2025-08-26,300103,其他专用设备,-6.84
2025-08-26,300666,半导体材料,0.87
2025-08-26,301611,半导体材料,-2.65
2025-08-26,600206,半导体材料,2.17
2025-08-26,603690,半导体设备,-2.14
2025-08-26,688126,半导体材料,-2.24
2025-08-26,688138,半导体材料,-1.6
2025-08-26,688233,半导体材料,0.24
2025-08-26,688317,体外诊断,-5.27
2025-08-26,688400,其他专用设备,-2.57
2025-08-26,688432,半导体材料,-2.22
2025-08-26,688530,半导体材料,-2.12
2025-08-26,688535,半导体材料,2.04
2025-08-26,688575,体外诊断,-2.88
2025-08-26,688605,半导体设备,-2.06
2025-08-27,001395,其他专用设备,3.1
2025-08-27,001400,其他专用设备,3.3
2025-08-27,300642,体外诊断,-5.02
2025-08-27,300833,其他专用设备,-0.64
2025-08-27,301678,半导体材料,0.56
2025-08-27,600499,其他专用设备,-0.77
2025-08-27,688072,半导体设备,2.65
2025-08-27,688082,半导体设备,3.2
2025-08-27,688092,其他专用设备,1.25
2025-08-27,688162,其他专用设备,-0.13
2025-08-27,688217,体外诊断,-4.19
2025-08-27,688729,半导体设备,8.95
2025-08-29,300604,半导体设备,4.77
2025-08-29,300913,通信线缆及配套,1.38
2025-08-29,301611,半导体材料,0.56
2025-08-29,301628,印制电路板,-0.01
2025-08-29,600487,通信线缆及配套,0.53
2025-08-29,600522,通信线缆及配套,-0.61
2025-08-29,600601,印制电路板,4.36
2025-08-29,688183,印制电路板,2.25
2025-08-29,688409,半导体设备,0.72
2025-08-29,688729,半导体设备,-1.91
2025-09-01,000070,通信线缆及配套,-7.68
2025-09-01,000823,印制电路板,-6.1
2025-09-01,002384,印制电路板,-7.4
2025-09-01,002938,印制电路板,-8.56
2025-09-01,003026,半导体材料,-3.37
2025-09-01,300476,印制电路板,-3.65
2025-09-01,300852,印制电路板,-3.83
2025-09-01,301611,半导体材料,-4.53
2025-09-01,600487,通信线缆及配套,-2.15
2025-09-01,603328,印制电路板,-5.23
2025-09-01,603920,印制电路板,-5.44
2025-09-01,688411,其他电源设备,-0.79
2025-09-01,688535,半导体材料,-4.91
2025-09-02,002409,半导体材料,-0.69
2025-09-02,002436,印制电路板,-2.23
2025-09-02,002564,其他专业工程,-3.98
2025-09-02,600105,通信线缆及配套,0.57
2025-09-02,600206,半导体材料,-7.21
2025-09-02,600601,印制电路板,7.82
2025-09-02,601865,光伏辅材,-1.43
2025-09-02,601869,通信线缆及配套,16.59
2025-09-02,603381,光伏辅材,-4.12
2025-09-02,603936,印制电路板,1.22
2025-09-03,002323,其他专业工程,0.0
2025-09-03,002384,印制电路板,-9.63
2025-09-03,002463,印制电路板,-11.65
2025-09-03,300842,光伏辅材,1.86
2025-09-03,301046,其他专业工程,-1.46
2025-09-03,600207,光伏辅材,13.1
2025-09-03,601618,其他专业工程,-1.17
2025-09-03,601865,光伏辅材,5.39
2025-09-03,603920,印制电路板,-6.69
2025-09-03,605289,其他专业工程,-5.52
2025-09-04,301369,半导体设备,2.37
2025-09-04,603690,半导体设备,7.7
2025-09-08,300842,光伏辅材,0.04
2025-09-08,600207,光伏辅材,0.37
2025-09-08,601865,光伏辅材,-1.84
2025-09-08,603806,光伏辅材,-1.23
2025-09-08,688560,光伏辅材,-1.27
2025-09-09,002850,锂电池,-1.14
2025-09-09,300014,锂电池,-0.14
2025-09-09,300207,锂电池,-2.55
2025-09-09,300750,锂电池,-0.77
2025-09-09,600098,火力发电,-1.29
2025-09-09,603806,光伏辅材,-1.38
2025-09-09,688063,锂电池,1.71
2025-09-09,688503,光伏辅材,-3.33
2025-09-09,688560,光伏辅材,-1.16
2025-09-09,688598,光伏辅材,0.11
2025-09-09,688772,锂电池,-1.35
2025-09-10,000049,锂电池,1.33
2025-09-10,002850,锂电池,7.02
2025-09-10,300438,锂电池,2.55
2025-09-10,301046,其他专业工程,-3.47
2025-09-10,301587,锂电池,0.33
2025-09-10,600478,锂电池,1.24
2025-09-10,688345,锂电池,-2.83
2025-09-11,600795,火力发电,-0.39
2025-09-12,002850,锂电池,1.18
2025-09-12,301150,锂电池,19.11
2025-09-12,600207,光伏辅材,1.45
2025-09-12,600795,火力发电,0.19
2025-09-12,688388,锂电池,-1.2
2025-09-12,688503,光伏辅材,-3.03
2025-09-15,002608,火力发电,-1.02
2025-09-15,300011,轨交设备,1.81
2025-09-15,300165,仪器仪表,1.39
2025-09-15,688627,仪器仪表,1.26
2025-09-16,002491,通信线缆及配套,-0.48
2025-09-16,300438,锂电池,-0.31
2025-09-16,300750,锂电池,4.99
2025-09-16,301150,锂电池,-2.02
2025-09-16,600021,火力发电,-4.83
2025-09-16,600478,锂电池,-1.19
2025-09-16,600795,火力发电,0.78
2025-09-17,002766,汽车电子电气系统,-0.7
2025-09-17,300304,汽车电子电气系统,-1.96
2025-09-17,300953,锂电池,-5.27
2025-09-17,688195,光学元件,8.12
2025-09-17,688322,光学元件,-3.45
2025-09-18,000049,锂电池,-0.41
2025-09-18,002608,火力发电,-0.5
2025-09-18,300207,锂电池,1.2
2025-09-18,300750,锂电池,1.51
2025-09-18,301327,锂电池,-1.88
2025-09-18,301488,汽车电子电气系统,-5.54
2025-09-19,002664,汽车电子电气系统,5.28
2025-09-19,002870,汽车电子电气系统,-0.29
2025-09-19,300304,汽车电子电气系统,-1.36
2025-09-19,300984,其他通用设备,4.23
2025-09-19,600522,通信线缆及配套,4.77
2025-09-19,603179,汽车电子电气系统,2.03
2025-09-19,603269,其他通用设备,10.27
2025-09-19,603786,汽车电子电气系统,9.23
2025-09-19,688378,光学元件,1.67
2025-09-19,688433,其他通用设备,4.56
2025-09-19,688516,光伏加工设备,-2.94
2025-09-19,688557,其他通用设备,-1.15
2025-09-22,600699,汽车电子电气系统,-1.22
2025-09-22,603297,光学元件,-2.57
2025-09-23,002222,光学元件,1.98
2025-09-23,600071,光学元件,3.34
2025-09-23,603088,机床工具,1.87
2025-09-23,688028,磨具磨料,-1.29
2025-09-24,002008,激光设备,-0.38
2025-09-25,002559,机床工具,-1.55
2025-09-25,301021,激光设备,-4.47
2025-09-25,603035,车身附件及饰件,0.99
2025-09-25,603088,机床工具,-4.48
2025-09-25,688502,光学元件,-4.6
2025-09-25,688559,激光设备,-4.01
2025-09-26,002906,汽车电子电气系统,1.59
2025-09-26,301631,汽车电子电气系统,-0.74
2025-09-26,603088,机床工具,1.5
2025-09-29,000581,底盘与发动机系统,-0.9
2025-09-29,002703,底盘与发动机系统,-1.76
2025-09-29,300680,底盘与发动机系统,-4.9
2025-09-29,603040,底盘与发动机系统,-3.61
2025-09-29,688028,磨具磨料,-3.52
2025-09-30,301360,仪器仪表,8.11
2025-09-30,600783,磨具磨料,1.1
2025-09-30,603786,汽车电子电气系统,-0.53
2025-09-30,605056,仪器仪表,4.17
2025-09-30,688148,电池化学品,-1.46
2025-09-30,688610,仪器仪表,-4.54
2025-10-09,002620,装修装饰,-6.37
2025-10-09,002709,电池化学品,-11.68
2025-10-09,300037,电池化学品,-8.49
2025-10-09,300769,电池化学品,-11.18
2025-10-09,301013,其他专用设备,15.92
2025-10-09,603659,电池化学品,-16.45
2025-10-09,688275,电池化学品,-10.24
2025-10-09,688596,其他专用设备,1.09
2025-10-09,688610,仪器仪表,-9.19
2025-10-10,002079,电池化学品,5.48
2025-10-10,002340,电池化学品,14.43
2025-10-10,002812,电池化学品,9.14
2025-10-10,300037,电池化学品,4.52
2025-10-10,300073,电池化学品,11.61
2025-10-10,300349,仪器仪表,3.25
2025-10-10,300390,电池化学品,11.35
2025-10-10,300432,电池化学品,7.85
2025-10-10,300567,仪器仪表,6.82
2025-10-10,300568,电池化学品,4.32
2025-10-10,301152,电池化学品,5.75
2025-10-10,301360,仪器仪表,13.82
2025-10-10,600499,其他专用设备,1.45
2025-10-10,600884,电池化学品,10.35
2025-10-10,603026,电池化学品,21.28
2025-10-10,603656,其他专用设备,5.37
2025-10-10,688005,电池化学品,9.05
2025-10-10,688275,电池化学品,11.19
2025-10-14,300388,水务及水治理,-1.62
2025-10-14,603360,农药,1.56
2025-10-14,688596,其他专用设备,-0.33
2025-10-15,000006,住宅开发,4.92
2025-10-15,300540,其他专用设备,-2.38
2025-10-15,300756,其他专用设备,-2.83
2025-10-15,300774,水务及水治理,-0.2
2025-10-15,301013,其他专用设备,-4.67
2025-10-15,600389,农药,-3.85
2025-10-15,600641,住宅开发,-4.4
2025-10-15,600769,水务及水治理,-3.56
2025-10-15,603011,其他专用设备,-4.81
2025-10-15,688049,数字芯片设计,-1.95
2025-10-15,688525,数字芯片设计,4.58
2025-10-15,688531,其他专用设备,-2.2
2025-10-16,300756,其他专用设备,-6.67
2025-10-17,002171,铜,2.36
2025-10-17,002816,其他专用设备,-1.71
2025-10-17,301598,其他专用设备,6.69
2025-10-17,600173,住宅开发,11.17
2025-10-17,600490,铜,4.28
2025-10-17,688416,数字芯片设计,-0.48
2025-10-17,688525,数字芯片设计,-3.19
2025-10-20,000014,住宅开发,4.13
2025-10-20,002016,住宅开发,1.29
2025-10-20,002942,农药,-2.21
2025-10-20,601212,铜,-12.41
2025-10-20,603810,农药,0.12
2025-10-21,301598,其他专用设备,-1.49
2025-10-22,600064,住宅开发,0.82
2025-10-22,600173,住宅开发,-6.98
2025-10-22,600515,住宅开发,-1.31
2025-10-22,688087,其他塑料制品,3.22
2025-10-22,688766,数字芯片设计,11.6
2025-10-23,000631,住宅开发,0.0
2025-10-23,000797,住宅开发,-2.0
2025-10-23,000838,住宅开发,-3.3
2025-10-23,002016,住宅开发,-2.22
2025-10-23,002133,住宅开发,-2.89
2025-10-23,002171,铜,3.11
2025-10-23,002208,住宅开发,1.75
2025-10-23,300823,其他专用设备,0.87
2025-10-23,600638,住宅开发,-1.75
2025-10-23,600736,住宅开发,-2.76
2025-10-23,600748,住宅开发,-2.61
2025-10-24,000006,住宅开发,-4.56
2025-10-24,000014,住宅开发,0.23
2025-10-24,000090,住宅开发,-2.04
2025-10-24,000797,住宅开发,5.1
2025-10-24,600185,住宅开发,0.46
2025-10-24,600683,住宅开发,0.22
2025-10-24,600708,住宅开发,-1.93
2025-10-24,600716,住宅开发,0.24
2025-10-24,600748,住宅开发,-5.95
2025-10-24,688087,其他塑料制品,0.53
2025-10-27,000006,住宅开发,-3.33
2025-10-27,300327,数字芯片设计,-0.31
2025-10-27,301083,其他专用设备,-0.76
2025-10-28,002816,其他专用设备,3.14
2025-10-28,301598,其他专用设备,0.0
2025-10-28,600064,住宅开发,0.93
2025-10-28,600499,其他专用设备,2.55
2025-10-28,603360,农药,-0.17
2025-10-28,605008,其他塑料制品,-0.43
2025-10-28,688531,其他专用设备,-5.77
2025-10-29,000736,住宅开发,6.05
2025-10-29,000797,住宅开发,-3.68
2025-10-29,605598,其他专业工程,-1.39
2025-10-30,000620,住宅开发,-11.23
2025-10-30,002171,铜,1.05
2025-10-30,002337,其他专用设备,0.33
2025-10-30,002595,其他专用设备,-0.89
2025-10-30,301200,其他专用设备,-6.15
2025-10-30,600510,住宅开发,-0.81
2025-10-30,688531,其他专用设备,-1.5
2025-10-31,300471,其他专用设备,1.76
2025-10-31,300520,垂直应用软件,-0.89
2025-10-31,301338,其他专用设备,-1.72
2025-10-31,600362,铜,-2.35
2025-10-31,600716,住宅开发,-0.48
2025-10-31,603232,垂直应用软件,0.31
2025-10-31,603993,铜,-4.15
2025-11-03,300235,垂直应用软件,4.2
2025-11-03,600064,住宅开发,-1.0
2025-11-03,600094,住宅开发,-2.86
2025-11-03,605178,其他专业工程,-4.47
2025-11-03,688615,垂直应用软件,1.93
2025-11-04,603360,农药,-0.95
2025-11-04,603527,铜,3.02
2025-11-05,603360,农药,0.29
2025-11-06,002474,IT服务,-4.44
2025-11-06,300235,垂直应用软件,-0.17
2025-11-06,300300,IT服务,2.74
2025-11-06,600654,垂直应用软件,-1.31
2025-11-06,603088,机床工具,-0.73
2025-11-07,000400,电网自动化设备,0.58
2025-11-07,600406,电网自动化设备,-0.31
2025-11-07,600885,电网自动化设备,-1.6
2025-11-07,601126,电网自动化设备,-3.16
2025-11-07,603933,其他电子,1.4
2025-11-07,603990,垂直应用软件,1.88
2025-11-07,688611,电网自动化设备,-3.3
2025-11-07,688697,机床工具,0.95
2025-11-10,002391,农药,0.3
2025-11-10,002885,其他电子,-5.78
2025-11-10,002922,其他电子,-4.01
2025-11-10,300150,IT服务,-0.77
2025-11-10,603232,垂直应用软件,-6.29
2025-11-11,001309,数字芯片设计,6.25
2025-11-11,002984,轮胎轮毂,1.68
2025-11-11,300223,数字芯片设计,-0.91
2025-11-11,300736,其他电子,6.58
2025-11-11,600469,轮胎轮毂,-1.68
2025-11-11,603049,轮胎轮毂,-1.02
2025-11-11,688416,数字芯片设计,0.85
2025-11-11,688766,数字芯片设计,1.15
2025-11-12,300131,其他电子,-0.86
2025-11-12,300235,垂直应用软件,0.35
2025-11-12,301069,其他化学原料,23.01
2025-11-12,600423,其他化学原料,3.01
2025-11-12,600955,其他化学原料,2.86
2025-11-14,001217,其他化学原料,0.92
2025-11-14,300082,其他化学原料,-2.51
2025-11-14,300327,数字芯片设计,0.18
2025-11-14,301118,其他化学原料,1.94
2025-11-14,301308,数字芯片设计,-6.97
2025-11-14,600955,其他化学原料,0.32
2025-11-14,603938,其他化学原料,-5.75
2025-11-14,688525,数字芯片设计,4.31
2025-11-14,688766,数字芯片设计,7.18
2025-11-17,002758,综合,-1.49
2025-11-18,000632,综合,-4.09
2025-11-18,000753,综合,-2.24
2025-11-18,000833,综合,0.32
2025-11-18,002758,综合,-0.4
2025-11-19,300672,数字芯片设计,-10.43
2025-11-19,300736,其他电子,-5.82
2025-11-19,600654,垂直应用软件,-5.33
2025-11-19,688296,垂直应用软件,-1.1
2025-11-19,688486,数字芯片设计,-7.24
2025-11-20,000881,其他化学制品,-3.16
2025-11-20,603232,垂直应用软件,1.22
2025-11-20,605366,其他化学制品,-5.89
2025-11-21,301118,其他化学原料,-4.01
2025-11-24,002455,其他化学制品,-0.88
2025-11-25,001216,其他家居用品,-4.97
2025-11-25,300523,IT服务,11.37
2025-11-25,301185,IT服务,-1.64
2025-11-25,301286,其他化学制品,-0.88
2025-11-26,605099,其他家居用品,5.63
2025-11-27,000566,化学制剂,-1.34
2025-11-27,002038,化学制剂,-1.39
2025-11-27,300086,化学制剂,0.4
2025-11-27,300448,IT服务,-0.39
2025-11-27,301185,IT服务,1.43
2025-11-27,301218,IT服务,0.09
2025-11-27,688221,化学制剂,-0.91
2025-11-27,688227,IT服务,0.09
2025-11-27,688365,IT服务,-7.39
2025-11-27,688562,IT服务,4.94
2025-11-28,000025,综合,-2.49
2025-11-28,605099,其他家居用品,1.44
2025-11-28,688227,IT服务,-2.44
2025-12-02,002923,化学制剂,-0.86
2025-12-02,603217,其他化学制品,-4.36
2025-12-03,600851,化学制剂,-2.07
2025-12-04,300640,其他家居用品,7.52
2025-12-05,603268,其他家居用品,-2.24
2025-12-08,301306,军工电子,4.75
2025-12-08,600851,化学制剂,-1.36
2025-12-09,002653,化学制剂,-4.65
2025-12-09,002977,军工电子,1.4
2025-12-09,300749,定制家居,-0.66
2025-12-09,300762,军工电子,5.61
